trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time
7333,2231,58767,Los Angeles,38.93023156,-110.2372816,38.89178137,-110.2831776,5.36,7.82,Completed,Cash,06-01-2023 02:12,28:04.8
7334,8959,56163,New York,38.15177183,-113.5520062,38.12412336,-113.5332593,0.97,4.94,Completed,Wallet,06-01-2023 02:13,15:54.6
7335,3711,32259,Los Angeles,40.40391688,-115.54498,40.37267914,-115.5265799,8.84,13.84,Completed,Cash,06-01-2023 02:14,40:31.2
7336,7581,94950,Chicago,37.25085483,-115.8413585,37.21053735,-115.855146,9.76,21.75,Completed,UPI,06-01-2023 02:15,44:16.8
7337,8705,27059,Los Angeles,39.06147867,-77.59239435,39.08318419,-77.61450763,2.59,6.69,Cancelled,UPI,06-01-2023 02:16,23:46.2
7338,1421,75904,Los Angeles,38.42409624,-98.61993052,38.44065569,-98.63915014,11.72,28.18,Completed,Card,06-01-2023 02:17,52:09.6
7339,1946,37751,Chicago,40.22613064,-114.3301063,40.23327362,-114.2939141,6.97,17.23,Completed,Wallet,06-01-2023 02:18,38:54.6
7340,2834,19395,Chicago,40.7855201,-111.0248384,40.81468251,-111.063856,10.2,20.5,Completed,UPI,06-01-2023 02:19,49:36.0
7341,2564,27855,Boston,37.44547052,-117.8466818,37.41083236,-117.8647225,7.09,16.45,Completed,Cash,06-01-2023 02:20,41:16.2
7342,8332,75478,Chicago,38.79428265,-84.53233206,38.75281969,-84.57525696,4.76,15.71,Cancelled,Card,06-01-2023 02:21,35:16.8
7343,5944,31735,Seattle,38.63975468,-106.4084403,38.65372782,-106.4448406,5.14,9.41,Completed,Cash,06-01-2023 02:22,37:25.2
7344,2308,37999,New York,37.08322222,-111.2233917,37.0688974,-111.2347684,7.35,11.59,Completed,UPI,06-01-2023 02:23,45:03.0
7345,3986,94936,Los Angeles,40.44532844,-87.52214212,40.44180363,-87.56199986,5.14,13.27,Completed,Card,06-01-2023 02:24,39:25.2
7346,1386,92589,New York,37.83914889,-104.2432883,37.85327258,-104.2482899,4.57,10.38,No-Show,Cash,06-01-2023 02:25,38:42.6
7347,7131,81263,Seattle,37.34623167,-81.24601399,37.34921318,-81.21710439,10.61,17.89,Completed,Wallet,06-01-2023 02:26,57:49.8
7348,4258,88147,San Francisco,40.6278314,-84.36634827,40.64813848,-84.38991127,5.94,18.45,Completed,Wallet,06-01-2023 02:27,44:49.2
7349,7121,12008,San Francisco,38.14643628,-88.48597261,38.11868117,-88.4648394,13.57,35.58,Completed,UPI,06-01-2023 02:28,08:42.6
7350,5811,74277,Chicago,39.22733968,-86.39805009,39.24924887,-86.35055051,6.35,11.08,Completed,Wallet,06-01-2023 02:29,48:03.0
7351,7574,92746,Los Angeles,39.26133729,-109.9906863,39.30974932,-109.9763243,4.63,8.22,Completed,Wallet,06-01-2023 02:30,43:53.4
7352,7697,35025,Chicago,40.99864528,-101.1112853,41.00926868,-101.1599546,5.38,15.25,Completed,Wallet,06-01-2023 02:31,47:08.4
7353,4933,51508,Boston,40.30162223,-88.45499748,40.33262551,-88.4221381,3.82,7.38,Completed,Cash,06-01-2023 02:32,43:27.6
7354,2439,77170,New York,37.92540156,-115.3396858,37.90617091,-115.2948865,5.62,10.56,Completed,UPI,06-01-2023 02:33,49:51.6
7355,7169,83444,Chicago,39.44425438,-79.56844337,39.45495147,-79.6029291,10.45,27.61,Completed,Cash,06-01-2023 02:34,05:21.0
7356,5480,89159,Boston,37.09778979,-94.1511276,37.07950794,-94.19213552,5.32,12.46,Completed,Wallet,06-01-2023 02:35,50:57.6
7357,1055,91084,New York,39.3100338,-83.92147977,39.26243015,-83.89773792,10.29,20.61,Completed,Cash,06-01-2023 02:36,06:52.2
7358,4324,53072,Chicago,40.70213158,-110.7264855,40.69114313,-110.7679354,0.64,4.4,Completed,Cash,06-01-2023 02:37,38:55.2
7359,7777,47487,Chicago,37.32082234,-73.42212755,37.32119288,-73.45816837,4.76,12.59,Completed,Card,06-01-2023 02:38,52:16.8
7360,1105,14448,Chicago,37.40473051,-119.7630093,37.35724821,-119.8054788,3.31,11.85,Completed,Card,06-01-2023 02:39,48:55.8
7361,4201,41299,Boston,37.16981181,-107.8463829,37.12024541,-107.8911405,7.23,16.13,Completed,UPI,06-01-2023 02:40,01:41.4
7362,1669,76543,Seattle,39.281532,-121.2289849,39.25959294,-121.2030734,4.93,12.14,Completed,UPI,06-01-2023 02:41,55:47.4
7363,9934,88984,New York,38.39873239,-111.0710859,38.36392354,-111.0409041,10.08,24.02,No-Show,Cash,06-01-2023 02:42,12:14.4
7364,1966,86501,Seattle,37.33787721,-111.2872079,37.38437095,-111.304682,2.53,8.93,Completed,Card,06-01-2023 02:43,50:35.4
7365,1307,17664,Seattle,37.94460043,-75.86043469,37.96516893,-75.81179926,10.55,27.69,Completed,UPI,06-01-2023 02:44,15:39.0
7366,3138,40569,Los Angeles,40.62218798,-92.57474651,40.5906371,-92.61334908,5.51,10.51,Completed,UPI,06-01-2023 02:45,01:31.8
7367,1109,94720,Boston,38.3367698,-118.1797368,38.33002527,-118.1677135,2.75,5.39,Completed,Cash,06-01-2023 02:46,54:15.0
7368,4632,89444,Boston,37.63304912,-111.1722001,37.62110769,-111.168596,10.51,21.96,Completed,UPI,06-01-2023 02:47,18:31.8
7369,7728,89285,Boston,38.5323813,-103.7531473,38.56201558,-103.7937809,9.59,24.01,Completed,Card,06-01-2023 02:48,16:46.2
7370,6684,99448,New York,38.29469369,-120.2658504,38.27311846,-120.2939812,5.35,16.36,No-Show,UPI,06-01-2023 02:49,05:03.0
7371,7499,15057,Seattle,39.63850248,-92.48336117,39.67603936,-92.5243351,14.89,38.66,Cancelled,Card,06-01-2023 02:50,34:40.2
7372,2915,79997,San Francisco,37.9799172,-74.26103732,37.93101122,-74.3044573,11.45,30.09,Cancelled,Cash,06-01-2023 02:51,25:21.0
7373,1556,66959,Seattle,37.02380365,-103.1098797,36.97902795,-103.137821,13.17,22.01,Completed,Wallet,06-01-2023 02:52,31:30.6
7374,8619,34222,Los Angeles,39.98958838,-120.019929,40.03137067,-120.0598934,0.67,4.06,Completed,Cash,06-01-2023 02:53,55:00.6
7375,1104,45898,Los Angeles,39.00990571,-106.6317688,39.05314493,-106.6785722,13.16,29.67,Completed,Cash,06-01-2023 02:54,33:28.8
7376,3047,68604,Los Angeles,37.8456859,-114.2825718,37.8348345,-114.2978709,6.87,11.02,Cancelled,Wallet,06-01-2023 02:55,15:36.6
7377,1145,25869,San Francisco,38.68457093,-107.9021025,38.63524944,-107.9094029,5.18,13.21,Completed,UPI,06-01-2023 02:56,11:32.4
7378,1873,22625,Boston,38.82317976,-106.4209758,38.85378534,-106.4255681,0.73,3.89,Completed,Cash,06-01-2023 02:57,59:11.4
7379,1298,63719,San Francisco,40.62554366,-110.4681929,40.67316682,-110.4525371,9.73,20.88,Completed,UPI,06-01-2023 02:58,27:11.4
7380,4238,81070,Los Angeles,37.0699101,-86.12468385,37.02614489,-86.12895221,1.55,6.62,Completed,Card,06-01-2023 02:59,03:39.0
7381,9837,77166,Boston,40.71952821,-85.65425957,40.73478733,-85.65558469,7.19,22.68,Completed,UPI,06-01-2023 03:00,21:34.2
7382,7382,19337,New York,37.14457228,-113.5762391,37.1097702,-113.6180049,9.94,20.21,Completed,Wallet,06-01-2023 03:01,30:49.2
7383,3511,86122,Los Angeles,40.94813994,-120.3389404,40.95126069,-120.3698188,6.46,13.96,Completed,Cash,06-01-2023 03:02,21:22.8
7384,7596,33160,Boston,39.02421833,-101.7430336,39.03621542,-101.7858082,15.75,27.39,Completed,UPI,06-01-2023 03:03,50:15.0
7385,1783,59876,New York,38.77161761,-83.94921597,38.81189822,-83.92102135,1.86,3.68,Completed,UPI,06-01-2023 03:04,09:34.8
7386,5992,13297,San Francisco,39.91734837,-97.76282148,39.87429516,-97.73760726,4.44,13.58,Completed,Card,06-01-2023 03:05,18:19.2
7387,1370,43658,Seattle,37.11056673,-86.1362507,37.13781077,-86.11492524,9.02,23.98,Completed,Card,06-01-2023 03:06,33:03.6
7388,1486,76936,Boston,40.33293078,-88.88842644,40.37730289,-88.87519136,11.16,23.52,Completed,Wallet,06-01-2023 03:07,40:28.8
7389,8378,23499,Boston,40.61478641,-107.0043074,40.59691828,-107.0304478,9.74,28.78,No-Show,UPI,06-01-2023 03:08,37:13.2
7390,4196,17919,San Francisco,37.25776291,-76.96569306,37.25696855,-77.0126174,8.43,19.94,Completed,UPI,06-01-2023 03:09,34:17.4
7391,5287,35602,New York,38.87530439,-84.36108278,38.8279728,-84.36075523,5.4,10.36,Completed,Wallet,06-01-2023 03:10,26:12.0
7392,3261,83107,Seattle,38.4320039,-95.46338303,38.47330507,-95.50510591,7.22,16.55,Completed,UPI,06-01-2023 03:11,32:39.6
7393,9572,29044,San Francisco,39.95366172,-119.0734834,39.95308952,-119.0572723,8.14,15.5,Completed,Card,06-01-2023 03:12,36:25.2
7394,1238,22596,Los Angeles,40.04138217,-116.8777414,40.0282399,-116.854343,7.65,14.51,Cancelled,Wallet,06-01-2023 03:13,35:57.0
7395,7843,97878,Chicago,39.3748862,-113.2858279,39.37637515,-113.2786878,9.37,19.2,Completed,UPI,06-01-2023 03:14,42:06.6
7396,2105,21197,San Francisco,40.26378847,-77.46314347,40.26539249,-77.47440692,2.39,9.76,Completed,Card,06-01-2023 03:15,22:10.2
7397,2386,41227,Los Angeles,39.66765333,-84.28545692,39.70132255,-84.26110425,10.66,19.43,Completed,UPI,06-01-2023 03:16,47:58.8
7398,2667,57568,Boston,38.98975823,-83.76182174,39.0127867,-83.72083507,9.31,16.2,Cancelled,UPI,06-01-2023 03:17,44:55.8
7399,3691,13749,Seattle,39.26038504,-116.8493679,39.29812288,-116.8603716,11.26,22.55,Completed,UPI,06-01-2023 03:18,51:46.8
7400,8756,68019,Los Angeles,38.23204287,-107.1688787,38.23754395,-107.1671852,7.04,20.52,Completed,Wallet,06-01-2023 03:19,40:07.2
7401,2996,74486,Boston,38.79356961,-74.48750807,38.75676973,-74.49313039,5.53,11.99,Completed,Cash,06-01-2023 03:20,36:35.4
7402,2425,49873,Chicago,40.7426316,-73.87617239,40.71813425,-73.86584902,4.56,15.19,Completed,Wallet,06-01-2023 03:21,34:40.8
7403,9023,71329,Chicago,39.99495087,-95.38458707,39.98194492,-95.38332734,9.31,23.71,Completed,Wallet,06-01-2023 03:22,49:55.8
7404,7849,98553,San Francisco,37.89177061,-75.91267032,37.89819239,-75.96259113,7.17,19.35,Cancelled,Wallet,06-01-2023 03:23,44:30.6
7405,4247,98614,Seattle,37.36686049,-87.37222854,37.37488439,-87.39274322,2.43,4.75,Cancelled,UPI,06-01-2023 03:24,31:17.4
7406,3592,40184,Chicago,37.27589739,-76.53701018,37.28636978,-76.56929894,2.87,11.7,Completed,Card,06-01-2023 03:25,33:36.6
7407,2490,31778,Seattle,40.40750808,-94.92505939,40.39850533,-94.9103407,5.1,10.41,Cancelled,Cash,06-01-2023 03:26,41:18.0
7408,2224,14703,San Francisco,40.34279853,-115.3387239,40.34958447,-115.3537045,10.01,26.88,Cancelled,UPI,06-01-2023 03:27,57:01.8
7409,3587,58983,New York,38.27801826,-80.69688897,38.29440421,-80.66577364,9.08,24.52,Completed,UPI,06-01-2023 03:28,55:14.4
7410,8714,10600,Seattle,37.04724708,-80.81625706,37.00138222,-80.86237054,8.91,16.38,Completed,UPI,06-01-2023 03:29,55:43.8
7411,4064,35240,Boston,38.70576536,-118.4241577,38.746997,-118.3745196,5.27,16.83,Completed,UPI,06-01-2023 03:30,45:48.6
7412,8804,57947,San Francisco,38.34005407,-100.2421125,38.33335129,-100.2842728,8.74,17.28,Completed,Card,06-01-2023 03:31,57:13.2
7413,1832,57346,Seattle,37.5107265,-81.63590544,37.50538314,-81.60994054,6.71,16.18,Completed,UPI,06-01-2023 03:32,52:07.8
7414,3440,32557,Seattle,37.79183769,-94.37840765,37.770169,-94.36110783,8.57,21.78,No-Show,Wallet,06-01-2023 03:33,58:42.6
7415,5795,20231,Chicago,39.40501041,-108.5369452,39.39893839,-108.5434252,3.47,10.26,Completed,Card,06-01-2023 03:34,44:24.6
7416,2646,14576,Seattle,39.87441308,-99.46490196,39.88836328,-99.46607742,2.37,8.57,Completed,Cash,06-01-2023 03:35,42:06.6
7417,1440,21982,Chicago,39.28533502,-81.4859325,39.31014224,-81.48586518,4.15,13.17,Completed,Wallet,06-01-2023 03:36,48:27.0
7418,6956,63468,Seattle,37.66824724,-117.0953211,37.70212408,-117.108116,8.03,13.45,Completed,Wallet,06-01-2023 03:37,01:05.4
7419,3367,66885,Boston,38.24868867,-90.68845278,38.29596671,-90.67626622,2.1,4.92,Completed,Cash,06-01-2023 03:38,44:18.0
7420,7696,73858,Boston,39.81903716,-77.18540007,39.84629017,-77.19695459,9.48,20.09,Completed,UPI,06-01-2023 03:39,07:26.4
7421,6190,98183,Seattle,37.32982581,-93.70435539,37.33389698,-93.74387253,6.5,14.47,Completed,Cash,06-01-2023 03:40,59:30.0
7422,5663,40488,New York,39.73353716,-96.11136965,39.70759362,-96.15345532,8.29,21.26,Completed,UPI,06-01-2023 03:41,05:52.2
7423,8062,69116,New York,40.4188952,-73.54036338,40.44321186,-73.50898727,2.16,5.95,Completed,Cash,06-01-2023 03:42,48:28.8
7424,5331,48780,Chicago,40.16899458,-106.487935,40.17241617,-106.4910701,8.35,18.05,Completed,Wallet,06-01-2023 03:43,08:03.0
7425,4034,98577,Boston,39.302367,-83.4042137,39.33370313,-83.39150713,7.22,13.1,Completed,UPI,06-01-2023 03:44,05:39.6
7426,4262,60542,San Francisco,40.57787189,-120.9389034,40.56616816,-120.9077122,7.2,20.91,Cancelled,Wallet,06-01-2023 03:45,06:36.0
7427,3107,33631,Seattle,37.23163386,-102.9124379,37.25631339,-102.9288692,5.39,12.62,Completed,UPI,06-01-2023 03:46,02:10.2
7428,8036,83062,Seattle,39.12425971,-117.6229362,39.08987072,-117.6400743,4.13,10.26,Completed,Wallet,06-01-2023 03:47,59:23.4
7429,5320,47054,San Francisco,40.08940608,-107.5465573,40.07608991,-107.5729787,2.77,10.52,Completed,Card,06-01-2023 03:48,56:18.6
7430,6938,56715,Boston,38.83347921,-87.44262204,38.84642092,-87.46553248,15.32,37.74,Completed,UPI,06-01-2023 03:49,34:57.6
7431,3747,69061,Los Angeles,40.95000513,-108.7249456,40.981078,-108.7366771,5.09,14.61,Cancelled,UPI,06-01-2023 03:50,05:16.2
7432,5677,93877,New York,37.07302161,-121.9057373,37.07718418,-121.9059582,10.48,21.44,Completed,Wallet,06-01-2023 03:51,22:26.4
7433,8972,69003,Los Angeles,38.32740223,-91.87551695,38.35632059,-91.86494016,7.16,17.22,Completed,Cash,06-01-2023 03:52,13:28.8
7434,5264,29472,San Francisco,40.57082574,-115.6116557,40.60790311,-115.600036,3.42,9.54,Completed,Card,06-01-2023 03:53,03:15.6
7435,4133,70288,Boston,37.67950771,-91.69008479,37.70378725,-91.66388098,3.72,11.95,Completed,Cash,06-01-2023 03:54,05:09.6
7436,2465,72597,San Francisco,38.83588972,-120.7046343,38.83919494,-120.6789368,6.81,12.93,Cancelled,Cash,06-01-2023 03:55,15:25.8
7437,5109,80725,New York,39.96151151,-78.29669559,39.92220489,-78.25498531,6.99,18.85,Completed,Cash,06-01-2023 03:56,16:58.2
7438,3211,77363,San Francisco,38.99687643,-119.3537528,38.96187542,-119.3045087,7.62,20.54,Completed,Cash,06-01-2023 03:57,19:51.6
7439,6539,53399,Seattle,38.52741857,-78.31577856,38.52480643,-78.28706727,11.43,22.58,Completed,Cash,06-01-2023 03:58,32:17.4
7440,2689,35692,Seattle,37.08094426,-74.93555797,37.080464,-74.91736936,5.82,14.95,Completed,Card,06-01-2023 03:59,16:27.6
7441,8727,77541,Boston,40.1683047,-99.18585481,40.14263746,-99.16576572,5.76,13.49,Cancelled,Wallet,06-01-2023 04:00,17:16.8
7442,8764,16590,Boston,39.84814999,-102.288198,39.83543489,-102.3095628,6.5,14.93,Completed,UPI,06-01-2023 04:01,20:30.0
7443,5541,90641,Boston,40.64159863,-94.60465764,40.68565566,-94.56399438,3.07,9.27,Completed,Cash,06-01-2023 04:02,11:12.6
7444,4541,89123,New York,40.62013828,-119.93192,40.62430301,-119.9297489,10.03,18.82,Completed,UPI,06-01-2023 04:03,33:05.4
7445,1818,85728,San Francisco,40.40717468,-74.62029834,40.35940386,-74.62604997,3.33,8.45,Completed,Wallet,06-01-2023 04:04,13:59.4
7446,5521,84016,New York,38.4484501,-110.8305052,38.47319379,-110.7817309,6.45,14.64,Completed,Cash,06-01-2023 04:05,24:21.0
7447,2124,92957,New York,38.71693228,-89.87053464,38.6868489,-89.90631949,8.96,23.95,Completed,Cash,06-01-2023 04:06,32:52.8
7448,6660,72943,San Francisco,40.69396127,-102.8269245,40.65468274,-102.812945,3.7,11.84,Completed,UPI,06-01-2023 04:07,18:06.0
7449,6641,81734,Los Angeles,37.59725359,-79.99424497,37.61162604,-79.97027182,6.68,18.61,Completed,UPI,06-01-2023 04:08,28:02.4
7450,2129,87092,San Francisco,37.10200226,-87.56661957,37.07562105,-87.59504329,5.84,9.13,Completed,Wallet,06-01-2023 04:09,26:31.2
7451,2702,96743,Seattle,39.5798702,-74.80006278,39.6152897,-74.77027671,8.09,15.52,Completed,Cash,06-01-2023 04:10,34:16.2
7452,3001,85859,New York,38.32263999,-89.18214011,38.30637083,-89.19304967,0.76,3.21,Completed,Wallet,06-01-2023 04:11,13:16.8
7453,7912,13973,Chicago,37.78071402,-109.9641765,37.82383523,-110.0012887,3.74,10.63,Completed,UPI,06-01-2023 04:12,23:13.2
7454,4878,52144,Los Angeles,38.68775798,-116.554599,38.65278873,-116.5906363,6.95,15.34,Completed,Cash,06-01-2023 04:13,33:51.0
7455,8232,88719,Los Angeles,37.97547467,-73.51323493,37.97806709,-73.48246148,5.29,14.81,Completed,Card,06-01-2023 04:14,29:52.2
7456,7331,53313,Chicago,38.0898944,-88.57230933,38.12271939,-88.52430924,6.6,13.72,Completed,Card,06-01-2023 04:15,34:48.0
7457,7035,40171,Los Angeles,37.83107587,-106.2874171,37.78608984,-106.3226195,4.46,14.88,Completed,UPI,06-01-2023 04:16,29:22.8
7458,7523,68826,San Francisco,40.05058095,-81.76038601,40.07477896,-81.76797037,7.12,13.42,Completed,Card,06-01-2023 04:17,38:21.6
7459,9111,87395,Chicago,40.85030405,-89.34576335,40.84697739,-89.32395281,1.9,5.97,Cancelled,Wallet,06-01-2023 04:18,23:42.0
7460,9736,55765,Chicago,39.55327073,-98.26909664,39.55816097,-98.297498,6.06,14.95,Completed,UPI,06-01-2023 04:19,37:10.8
7461,3401,26338,Chicago,39.22577601,-89.35800054,39.25452154,-89.38228184,6.83,16.53,Completed,Wallet,06-01-2023 04:20,40:29.4
7462,9974,34910,San Francisco,40.55210657,-90.20235111,40.52096369,-90.17708468,6.15,11.81,Completed,Wallet,06-01-2023 04:21,39:27.0
7463,1539,29797,Los Angeles,37.09040734,-75.01463336,37.05122342,-75.05083567,5.04,8.62,Completed,Card,06-01-2023 04:22,37:07.2
7464,6615,26562,Los Angeles,37.85565253,-85.41709406,37.84178806,-85.46450024,5.54,15.01,Completed,Card,06-01-2023 04:23,39:37.2
7465,3956,35025,Seattle,38.85529488,-87.26950898,38.81310181,-87.29786648,2,5.15,Completed,Wallet,06-01-2023 04:24,30:00.0
7466,9077,77260,Boston,37.4214128,-88.0649625,37.45941918,-88.06736086,10.66,25.57,Completed,Wallet,06-01-2023 04:25,56:58.8
7467,4722,31219,San Francisco,38.58093281,-120.6229435,38.61734018,-120.6203138,6.1,16.37,Completed,UPI,06-01-2023 04:26,44:18.0
7468,6087,27251,Los Angeles,38.52792241,-118.6801498,38.49218349,-118.6658256,10.86,20.96,No-Show,UPI,06-01-2023 04:27,59:34.8
7469,7460,23522,Boston,40.78636159,-105.4761936,40.81060611,-105.4545488,8.82,20.43,Completed,Card,06-01-2023 04:28,54:27.6
7470,3170,30024,Boston,37.65558664,-114.289652,37.64136065,-114.2873767,9.06,20.48,Completed,UPI,06-01-2023 04:29,56:10.8
7471,4391,51625,Seattle,38.90337751,-85.71881869,38.87036123,-85.69027417,8.59,25.73,Completed,Wallet,06-01-2023 04:30,55:46.2
7472,7942,53032,New York,37.43199638,-114.5359042,37.4357654,-114.5521672,6.65,16.79,Cancelled,Wallet,06-01-2023 04:31,50:57.0
7473,2616,86251,San Francisco,40.14115006,-80.50783352,40.13037663,-80.52928221,6.99,14.23,No-Show,UPI,06-01-2023 04:32,52:58.2
7474,7458,47065,Boston,39.99711875,-77.36945914,39.99446487,-77.3778167,9.27,25.04,Completed,Wallet,06-01-2023 04:33,00:48.6
7475,3756,18038,Chicago,40.8738928,-117.0579061,40.85508962,-117.094359,5.34,10.35,No-Show,Wallet,06-01-2023 04:34,50:01.2
7476,7853,72049,Chicago,38.43194168,-74.30142894,38.41747949,-74.34778266,9.58,20,Completed,UPI,06-01-2023 04:35,03:44.4
7477,8709,16732,New York,40.95819461,-117.4934491,40.9434517,-117.5340373,7.3,16.27,Completed,Card,06-01-2023 04:36,57:54.0
7478,2936,71876,Seattle,39.77346613,-87.04876425,39.73346981,-87.0243042,14.05,28.96,Completed,UPI,06-01-2023 04:37,19:09.0
7479,4091,79086,Boston,37.33339613,-74.45762244,37.34108201,-74.49341503,12.02,25.22,Completed,Card,06-01-2023 04:38,14:03.6
7480,1968,99456,Chicago,37.16319286,-117.9608218,37.11991625,-117.9249151,5.54,11.04,Completed,Card,06-01-2023 04:39,55:37.2
7481,8297,29834,Boston,37.48689171,-73.20393941,37.44416831,-73.18002613,2.93,9.31,Completed,Wallet,06-01-2023 04:40,48:47.4
7482,4203,69502,Chicago,37.00097246,-86.18786693,37.01831958,-86.16987666,9.7,24.58,Completed,Card,06-01-2023 04:41,10:06.0
7483,7499,66525,San Francisco,39.77160778,-89.02594745,39.79643689,-89.07274025,6.28,19.51,Completed,Wallet,06-01-2023 04:42,00:50.4
7484,6173,65462,Los Angeles,40.8308605,-106.1239352,40.85359334,-106.1453845,6.85,13.75,Completed,UPI,06-01-2023 04:43,03:33.0
7485,1889,53442,Chicago,37.17405111,-103.6188542,37.19854462,-103.5939471,7.79,16.82,Cancelled,Cash,06-01-2023 04:44,07:22.2
7486,9984,55033,San Francisco,37.7933138,-104.3569312,37.78991232,-104.3461245,2.38,8.18,Completed,UPI,06-01-2023 04:45,52:08.4
7487,8382,60111,Los Angeles,40.83982713,-80.89251928,40.83805588,-80.91069835,7.32,20.07,Completed,UPI,06-01-2023 04:46,07:57.6
7488,4531,74088,New York,37.99585019,-96.59647531,38.0378858,-96.64191777,6.43,14.49,Completed,Wallet,06-01-2023 04:47,06:17.4
7489,1801,31514,Los Angeles,40.42615555,-77.08532455,40.44946632,-77.1324993,7.71,17.58,Completed,UPI,06-01-2023 04:48,11:07.8
7490,9234,68750,San Francisco,37.78312253,-96.87095512,37.74925755,-96.89293421,8.97,22.42,Completed,Card,06-01-2023 04:49,15:54.6
7491,4349,63756,Seattle,40.8769996,-116.378485,40.85447668,-116.4148327,6.46,18.93,Completed,Cash,06-01-2023 04:50,09:22.8
7492,9005,51523,Chicago,38.55834219,-103.5839404,38.54409344,-103.5389735,9,23.78,Completed,Wallet,06-01-2023 04:51,18:00.0
7493,4201,51206,Seattle,39.82460739,-96.87189376,39.80284042,-96.85343157,5.99,19.19,Completed,UPI,06-01-2023 04:52,09:58.2
7494,1349,61780,New York,40.77935672,-86.59575563,40.8022345,-86.58898715,2.58,9.62,Completed,Wallet,06-01-2023 04:53,00:44.4
7495,1583,56598,Boston,38.10900238,-90.54292332,38.14364157,-90.57009392,6.93,11.3,No-Show,UPI,06-01-2023 04:54,14:47.4
7496,4377,26257,Seattle,38.72696808,-83.95050663,38.67722647,-83.94836922,4.44,8.56,Completed,Wallet,06-01-2023 04:55,08:19.2
7497,7028,72310,New York,38.09427999,-111.107401,38.08468546,-111.1414868,5.99,12.16,Completed,UPI,06-01-2023 04:56,13:58.2
